"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,15:13:41,720357,-0.565031592,0.837970581,10.60631335,0.633587786,-0.702290076,-0.152671756,0
05-12-22,15:13:41,930781,0.361524451,0.593762012,9.507374792,-0.145038168,-1.099236641,-0.34351145,0
05-12-22,15:13:42,141216,3.14358678,-0.905008228,8.801085303,-0.045801527,4.145038168,-0.870229008,0
05-12-22,15:13:42,351479,1.223437048,0.816422766,8.456320264,-0.114503817,2.549618321,-0.297709924,0
05-12-22,15:13:42,562876,1.498770239,-0.05746084,9.895235461,0.213740458,0.969465649,1.160305344,0
05-12-22,15:13:42,773262,0.1436521,0.141257898,10.19690487,0.022900763,-0.381679389,-1.519083969,0
05-12-22,15:13:42,983427,0.553060583,0.272938989,9.641450085,0.297709924,-0.244274809,-1.832061069,0
05-12-22,15:13:43,194331,-0.098162268,0.131681091,11.29344923,-0.167938931,-0.34351145,-2.083969466,0
05-12-22,15:13:43,405575,0.347159241,0.756567725,9.291896643,-0.312977099,1.030534351,-0.824427481,0
05-12-22,15:13:43,616439,1.091755957,0.584185205,9.131485132,-0.030534351,1.625954198,-2.007633588,0
05-12-22,15:13:43,826843,0.524330164,-0.117315881,10.35492218,0.175572519,-1.473282443,-0.526717557,0
05-12-22,15:13:44,38454,1.244984863,-0.196324536,9.102754712,0.167938931,-0.297709924,-2.572519084,0
05-12-22,15:13:44,249083,2.413355273,-0.270544788,8.054094385,0.267175573,0.816793893,-0.175572519,0
05-12-22,15:13:44,459337,1.697488977,0.337582434,9.078812695,-0.06870229,0.648854962,0.091603053,0
05-12-22,15:13:44,669163,2.461239307,0.557848987,9.437942944,0.114503817,1.106870229,-1.267175573,0
05-12-22,15:13:44,879744,-1.25456167,0.991199487,10.65898579,0.053435115,0.061068702,-1.114503817,0
05-12-22,15:13:45,90427,-1.970427966,0.682347473,9.651026892,0.099236641,0.41221374,0.740458015,0
05-12-22,15:13:45,301023,-1.695094775,0.5770026,12.00692133,0.076335878,-2.832061069,-0.916030534,0
05-12-22,15:13:45,511428,-0.155623108,1.149216797,11.04684646,-0.083969466,-0.893129771,-0.870229008,0
05-12-22,15:13:45,721725,0.804451758,0.656011255,9.490615381,0.083969466,1.198473282,-0.511450382,0
05-12-22,15:13:45,932300,1.936909143,0.754173523,9.780313782,-0.27480916,1.312977099,-1.366412214,0
